#{"t_start": 1786073861.771441, "env_id": "None"}
r,l,t
-0.2,144,2855.64376
-0.6,144,2856.636478
-0.6,144,2857.6898
-0.2,144,2858.637091
-0.6,144,2859.844187
-0.2,144,2860.985713
-0.6,144,2861.88661
-0.2,144,2863.206333
-0.4,144,2864.128554
-0.4,144,2865.884638
-0.2,144,2866.963037
-0.2,144,2868.070436
-0.2,144,2868.724345
-0.2,144,2869.645975
-0.4,144,2870.493526
-0.4,144,2871.619541
-0.2,144,2872.979666
-0.2,144,2874.103231
-0.2,144,2875.276329
-0.6,144,2875.963154
-0.6,144,2876.825327
-0.2,144,2877.735423
-0.2,144,2878.587269
-0.6,144,2879.295246
-0.2,144,2880.063037
-0.2,144,2880.865284
-0.4,144,2881.48153
-0.8,144,2882.258728
-0.2,144,2883.052583
-0.2,144,2883.992358
-0.2,144,2885.038728
-0.6,144,2885.928323
-0.6,144,2886.894371
-0.2,144,2887.586616
-0.2,144,2888.528652
-0.4,144,2889.417546
-0.2,144,2890.30091
-0.2,144,2890.971496
-0.2,144,2891.90918
-0.2,144,2892.726645
-0.2,144,2893.624192
-0.6,144,2894.307582
-0.2,144,2895.087884
-0.6,144,2895.84029
-0.2,144,2896.517101
-0.6,144,2897.268849
-0.2,144,2898.043376
-0.2,144,2898.702971
-0.2,144,2899.34999
-0.6,144,2900.122196
-0.6,144,2900.849753
-1.2,144,2901.58837
-0.4,144,2902.35402
-0.4,144,2903.416636
-0.2,144,2904.196071
-0.2,144,2904.976349
-0.6,144,2905.731147
-0.4,144,2906.538118
-0.2,144,2907.174929
-0.2,144,2907.948918
-0.4,144,2908.799026
-0.2,144,2909.536184
-0.2,144,2910.156171
-0.2,144,2910.893101
-0.6,144,2911.679937
-0.2,144,2912.375303
-0.2,144,2913.064333
-0.4,144,2913.970427
-0.8,144,2914.697597
-0.2,144,2915.340836
-0.8,144,2916.06419
-0.2,144,2916.810782
-0.6,144,2917.519769
-0.2,144,2918.223834
-0.6,144,2918.996219
-1.0,144,2919.732533
-0.2,144,2920.400477
-0.2,144,2921.157292
-0.6,144,2921.936066
-0.2,144,2922.658572
-0.2,144,2923.352324
-1.0,144,2924.125291
-0.2,144,2924.855392
-0.2,144,2925.497086
-0.2,144,2926.256158
-0.2,144,2927.0175
-0.2,144,2927.719363
-0.2,144,2928.426463
-1.4,144,2929.198148
-1.0,144,2930.018667
-0.2,144,2931.156179
-0.6,144,2931.964563
-0.2,144,2932.844988
-0.2,144,2933.749079
-0.2,144,2934.58343
-0.6,144,2935.465212
-0.2,144,2936.397541
-0.6,144,2937.286728
-0.6,144,2938.129236
-0.4,144,2939.062529
-0.6,144,2940.056143
-0.2,144,2940.831136
-0.2,144,2942.278335
-0.2,144,2943.190851
-0.2,144,2943.989204
-0.2,144,2944.761976
-0.2,144,2945.689936
-0.2,144,2946.54948
-0.6,144,2947.298047
-0.6,144,2948.185214
-0.2,144,2949.055342
-0.2,144,2949.977144
-0.8,144,2950.737352
-0.2,144,2951.604838
-0.6,144,2952.640574
-0.6,144,2953.449062
-0.4,144,2954.290666
-0.2,144,2955.187571
-0.2,144,2956.073393
-0.6,144,2956.924567
-0.6,144,2957.809102
-0.2,144,2958.69985
-0.6,144,2959.513898
-0.6,144,2960.811151
-0.2,144,2961.682231
-0.2,144,2962.520957
-0.6,144,2963.346801
-0.6,144,2964.202401
-0.8,144,2965.070057
-1.0,144,2965.907427
-0.2,144,2966.751154
-1.0,144,2967.617648
-0.2,144,2968.479089
-0.2,144,2969.253079
-0.6,144,2970.28503
-0.2,144,2971.251257
-0.2,144,2972.129833
-0.2,144,2972.966241
-0.2,144,2974.3852
-0.2,144,2975.365837
-0.6,144,2976.16361
-0.2,144,2977.016584
-0.2,144,2977.901178
-0.4,144,2978.789092
-0.2,144,2979.546459
-0.2,144,2980.449439
-0.4,144,2981.329617
-0.2,144,2982.170119
-0.2,144,2982.950518
-0.2,144,2983.865138
-0.6,144,2984.844538
-0.6,144,2985.613703
-0.2,144,2986.491721
-0.2,144,2987.478644
-0.6,144,2988.37877
-0.2,144,2989.187822
-0.2,144,2990.066745
-0.2,144,2990.954681
-0.2,144,2991.716073
-0.6,144,2992.648239
-0.2,144,2993.535179
-0.2,144,2994.500472
-0.4,144,2995.302718
-0.2,144,2996.150238
-0.2,144,2997.006241
-0.6,144,2997.793555
-0.8,144,2998.603076
-0.6,144,2999.436249
-0.2,144,3000.317452
-0.2,144,3001.150407
-0.2,144,3002.003064
-0.6,144,3002.919764
-0.2,144,3003.772673
-0.4,144,3004.579411
-0.2,144,3005.560963
-0.2,144,3006.480781
-0.4,144,3007.277608
-0.2,144,3008.145818
-0.6,144,3009.069472
-0.4,144,3009.966179
-0.6,144,3010.77191
-0.2,144,3012.271326
-0.2,144,3013.000819
-0.2,144,3013.742762
-0.2,144,3014.498009
-0.2,144,3015.259157
