#{"t_start": 1786495278.9159775, "env_id": "None"}
r,l,t
-38.768635,144,2324.765015
-39.826915,144,2327.93155
-54.708844,144,2331.095914
-40.799319,144,2334.315042
-38.487966,144,2337.547578
-34.922524,144,2340.745046
-43.435548,144,2343.941569
-44.358145,144,2347.022714
-41.016713,144,2350.146799
-38.907188,144,2353.260193
-40.306538,144,2356.405979
-47.517513,144,2359.574266
-34.619914,144,2362.693785
-38.897327,144,2365.901594
-36.596023,144,2369.519116
-37.387899,144,2372.669861
-47.471046,144,2375.942688
-36.576532,144,2379.031696
-40.615498,144,2382.281017
-29.406297,144,2385.908328
-37.398652,144,2388.975296
-41.025504,144,2392.065255
-36.512882,144,2395.243937
-40.209977,144,2398.301941
-36.488316,144,2401.356167
-37.812663,144,2405.121859
-35.952056,144,2408.171406
-38.42135,144,2411.933665
-41.468447,144,2415.009758
-37.982432,144,2418.072868
-41.842087,144,2421.23196
-43.999306,144,2424.446028
-28.593724,144,2427.546571
-37.661409,144,2430.881342
-44.583226,144,2433.957487
-41.567921,144,2437.065965
-40.807504,144,2440.215341
-42.233745,144,2443.271185
-36.090711,144,2446.504473
-45.709077,144,2449.798436
-42.459408,144,2452.914924
-45.095315,144,2456.740105
-41.41662,144,2459.880794
-37.088624,144,2463.081968
-47.369738,144,2466.282775
-37.093585,144,2469.282076
-40.169674,144,2472.526446
-37.916626,144,2475.626578
-39.663468,144,2478.786759
-35.629225,144,2482.010191
-41.021543,144,2485.162516
-41.149836,144,2488.274717
-36.37138,144,2491.427607
-38.173688,144,2494.543138
-38.173282,144,2497.681259
-42.225231,144,2500.721067
-39.440786,144,2503.96397
-32.986952,144,2507.319661
-33.631641,144,2510.592371
-39.079005,144,2513.912559
-31.509319,144,2517.165383
-36.467113,144,2520.378118
-33.370528,144,2523.619128
-31.799273,144,2526.800146
-38.536688,144,2530.085852
-36.791655,144,2533.194318
-34.190324,144,2536.457903
-38.331534,144,2539.650223
-33.994879,144,2542.875063
-33.510615,144,2546.046118
-33.629451,144,2549.336114
-40.166582,144,2552.702572
-38.448579,144,2555.957182
-44.819256,144,2559.037433
-41.206106,144,2562.847091
-38.258885,144,2566.091077
-34.49843,144,2569.778814
-44.749545,144,2572.946352
-39.398463,144,2576.196033
-34.00215,144,2579.432165
-45.104839,144,2582.796069
-33.445677,144,2586.029592
-35.522599,144,2589.050698
-40.135453,144,2592.206955
-50.329199,144,2595.856076
-44.403279,144,2598.969828
-38.552153,144,2602.070351
-37.351665,144,2605.253018
-41.447557,144,2608.548174
-37.686249,144,2612.436626
-40.432085,144,2615.617763
-38.232456,144,2618.877642
-38.897148,144,2622.020518
-34.42275,144,2625.190487
-34.742358,144,2628.37023
-36.847319,144,2631.569449
-38.469121,144,2634.670827
-37.662583,144,2637.817997
-39.460423,144,2641.026345
-42.75766,144,2644.09764
-42.975968,144,2647.278481
-41.460746,144,2651.042199
-35.026799,144,2654.168097
-41.909903,144,2657.338743
-38.850864,144,2660.620225
-37.432427,144,2663.793123
-35.506091,144,2667.084718
-38.554865,144,2670.175778
-42.503501,144,2673.428978
-38.053815,144,2676.675581
-38.563625,144,2680.412705
-33.326979,144,2683.649431
-37.806308,144,2686.846197
-36.540159,144,2691.923896
-40.639597,144,2697.967296
-33.479865,144,2703.408886
-39.166019,144,2708.743065
-33.258445,144,2713.406925
-45.537359,144,2718.224112
-36.428429,144,2722.413784
-31.633856,144,2726.494
-36.719312,144,2730.755747
-35.266374,144,2735.192472
-34.777445,144,2739.350046
-30.294826,144,2744.631165
-35.83981,144,2748.017887
-39.128842,144,2751.511645
-36.498969,144,2755.960377
-36.222198,144,2760.147623
-35.322303,144,2763.509239
-35.730618,144,2766.578097
-36.2559,144,2769.770367
-42.788789,144,2772.792765
-38.132626,144,2775.870433
-37.469664,144,2779.014467
-36.829966,144,2782.142275
-38.513451,144,2785.30194
-39.229608,144,2788.496362
-35.17219,144,2791.619735
-36.642915,144,2794.785867
-37.097903,144,2797.842415
-31.934417,144,2801.084466
-38.351199,144,2804.174305
-36.150411,144,2807.32022
-37.810822,144,2811.368865
-34.390896,144,2815.144741
-36.746704,144,2818.258603
-37.564523,144,2821.401164
-39.91707,144,2824.585852
-26.913644,144,2827.788559
-38.517824,144,2830.927736
-44.650168,144,2834.097229
-33.733424,144,2837.189825
-36.469726,144,2840.251528
-35.141338,144,2843.42187
-40.148182,144,2846.473697
-38.955991,144,2849.572238
-38.56751,144,2852.664336
-31.374003,144,2855.719412
-36.525563,144,2858.800014
-32.416609,144,2861.846425
-36.04016,144,2864.9884
-33.386228,144,2868.219466
-34.640898,144,2871.349525
-38.026478,144,2874.656971
-43.804382,144,2877.913506
-45.831584,144,2881.212001
-30.853829,144,2884.829096
-35.195645,144,2887.95824
-40.498267,144,2891.737029
-33.085849,144,2895.894408
-36.130989,144,2899.098312
-36.049231,144,2902.220172
-43.921462,144,2905.525264
-42.5608,144,2908.730628
-36.772508,144,2912.215777
-34.517751,144,2915.491892
-33.583455,144,2918.636611
-53.790436,144,2921.73508
-37.890791,144,2924.940711
-30.826042,144,2928.202948
-35.908893,144,2931.393987
-36.910062,144,2934.568439
-41.965384,144,2937.775644
-34.245296,144,2940.913954
-38.120836,144,2944.179446
-39.990596,144,2947.914901
-39.887589,144,2951.081771
-38.277009,144,2954.178327
-33.222474,144,2957.247123
-35.539991,144,2960.529564
-37.707914,144,2963.622109
-37.041723,144,2966.808355
-37.943484,144,2969.952839
-35.45427,144,2973.230156
-32.157992,144,2976.44075
-33.20289,144,2979.57227
-41.602018,144,2982.910153
-39.981181,144,2986.04809
-35.593003,144,2989.153758
-38.955369,144,2992.278652
-39.131055,144,2995.464715
-38.619952,144,2998.623247
-35.100453,144,3001.705609
-28.248163,144,3004.905833
-34.358866,144,3008.072421
-44.786904,144,3011.207284
-32.709599,144,3014.316453
-39.387189,144,3017.585757
-35.673323,144,3020.700155
-35.466905,144,3023.941489
-45.202706,144,3027.170699
-32.438399,144,3030.302201
-33.645378,144,3033.469035
-36.516903,144,3036.599753
-37.625123,144,3039.90619
-35.863167,144,3043.157782
-36.848792,144,3046.342224
-36.535736,144,3049.596777
-37.994013,144,3052.811579
-36.806704,144,3056.742144
-33.511379,144,3060.920774
-31.866839,144,3065.10868
-37.063264,144,3069.332549
-35.798798,144,3073.43678
-32.043372,144,3076.589878
-36.115457,144,3079.673228
-30.832794,144,3082.823216
-34.744542,144,3086.004232
-35.155168,144,3089.152431
-43.594591,144,3092.314595
-38.499421,144,3095.494699
-34.741757,144,3098.647702
-32.983594,144,3101.90332
-29.294569,144,3105.066689
-33.46901,144,3108.354297
-34.736255,144,3111.583353
-34.181573,144,3114.907742
-38.632126,144,3118.071203
-37.310366,144,3121.16772
-39.442321,144,3124.549804
-37.116061,144,3127.764012
-35.119213,144,3130.958068
-42.924392,144,3134.664225
-38.238802,144,3138.935818
-36.923302,144,3143.048924
-34.247145,144,3149.478077
-33.216906,144,3155.633903
-32.308267,144,3158.814807
-31.519642,144,3161.968569
-33.665265,144,3165.50296
-35.272775,144,3169.58215
-30.984067,144,3173.693886
-31.251577,144,3177.451129
-33.320236,144,3181.063827
-37.574503,144,3184.435192
-34.083052,144,3187.628493
-35.001044,144,3190.900874
-31.104177,144,3194.161265
-31.838357,144,3197.306398
-36.163954,144,3200.934913
-32.497486,144,3204.866858
-35.541815,144,3207.994232
-35.557998,144,3211.199975
-36.885042,144,3214.812749
-32.368672,144,3221.621007
-35.116393,144,3226.760623
-32.106988,144,3232.606601
-36.099188,144,3237.309661
-38.263083,144,3241.928787
-37.221991,144,3246.169462
-32.394022,144,3249.965624
-30.541359,144,3253.884156
-31.679085,144,3258.184334
-33.110561,144,3262.114285
-30.280764,144,3265.98427
-42.045907,144,3269.922541
-34.05261,144,3273.815719
-41.715996,144,3277.711869
-34.037862,144,3281.578299
-35.019052,144,3285.509954
-30.10626,144,3289.397613
-33.813972,144,3293.28474
-34.200409,144,3297.116925
-36.463719,144,3301.040923
-34.63367,144,3304.957699
-30.488292,144,3308.810576
-37.229559,144,3312.617812
-33.459159,144,3316.479043
-41.734453,144,3320.315777
-33.82363,144,3324.190781
-36.012605,144,3328.184926
-32.287911,144,3332.193844
-32.658723,144,3336.61834
-33.180817,144,3340.452374
-45.112189,144,3345.460344
-36.8717,144,3349.442282
-31.270855,144,3352.509172
-34.657257,144,3358.988616
