#{"t_start": 1786517020.2117612, "env_id": "None"}
r,l,t,cleared_count
80.119965,144,636.870835,42
84.75994,144,636.870908,46
86.30326,144,639.131314,46
88.10328,144,639.131351,46
84.63995,144,641.144548,45
79.46996,144,641.144582,42
79.31329,144,643.276299,42
96.40992,144,643.276334,51
98.89659,144,645.306282,52
79.426636,144,645.306316,42
79.456635,144,646.998461,42
83.87662,144,646.998501,45
86.50661,144,648.790901,46
98.18326,144,648.79094,53
95.72659,144,651.049722,50
96.6799,144,651.049756,52
93.19325,144,652.707757,50
118.34655,144,652.707797,62
119.90658,144,654.364913,62
87.8866,144,654.364962,47
88.11327,144,656.653029,48
99.7866,144,656.653066,53
97.259926,144,658.744256,51
100.183266,144,658.744292,53
98.52323,144,660.89288,52
108.63991,144,660.892915,57
110.28659,144,663.086646,58
119.45325,144,663.086677,62
118.346565,144,665.104299,62
100.02991,144,665.104335,53
101.89659,144,667.009429,53
111.16324,144,667.009462,58
100.80659,144,669.094369,53
76.84997,144,669.0944,41
76.729965,144,671.039717,41
86.06995,144,671.039753,46
85.15327,144,673.051979,45
87.58661,144,673.052012,46
86.64994,144,674.958898,46
80.939964,144,674.958932,43
79.58663,144,676.355825,42
85.25328,144,676.355886,46
85.35327,144,678.421559,46
85.396614,144,678.421595,46
87.30661,144,680.444875,46
78.956635,144,680.444908,42
75.76996,144,682.036593,41
96.46992,144,682.036659,51
97.983246,144,684.114401,51
79.196625,144,684.114436,42
79.08329,144,686.032568,42
83.06661,144,686.032615,44
87.746605,144,688.022847,46
97.17661,144,688.022881,52
96.04992,144,689.98984,50
100.67325,144,689.989874,53
93.476585,144,692.045013,50
114.74325,144,692.045047,60
118.763245,144,694.002103,62
89.53327,144,694.002139,47
88.87327,144,696.05103,48
100.2066,144,696.051064,52
94.16659,144,697.997592,50
97.133255,144,697.997627,51
101.45992,144,699.963849,53
110.73657,144,699.963882,58
111.216576,144,701.988909,58
114.67657,144,701.988944,60
119.17658,144,703.989124,62
100.1166,144,703.989156,53
98.80658,144,705.955622,52
110.3899,144,705.955656,58
107.69991,144,707.934611,56
77.51662,144,707.934644,41
74.94997,144,709.410342,40
90.879944,144,709.410391,48
87.9466,144,710.952142,47
88.45994,144,710.952207,47
88.58661,144,712.512069,47
80.78664,144,712.512123,43
80.25329,144,714.600367,42
87.79995,144,714.6004,46
88.04661,144,716.582101,46
86.76994,144,716.582135,46
88.37662,144,718.575803,46
79.1533,144,718.575841,42
77.88663,144,720.006975,42
97.62326,144,720.007056,51
97.613266,144,722.150481,51
80.143295,144,722.150523,42
79.86997,144,724.450473,42
86.55994,144,724.450519,46
86.76328,144,725.967668,46
92.65994,144,725.967708,50
99.55993,144,727.509415,52
101.17325,144,727.509497,53
98.68324,144,729.629658,52
116.75325,144,729.629691,61
118.46657,144,731.293918,62
91.02993,144,731.293972,48
90.18662,144,732.922673,48
99.01327,144,732.922724,52
95.12326,144,735.087622,51
101.77324,144,735.087655,53
100.45327,144,737.063194,53
109.37324,144,737.063226,57
111.04657,144,739.121169,58
120.02993,144,739.121203,62
120.05325,144,741.129159,62
101.19657,144,741.129192,53
98.27993,144,743.167947,51
111.46992,144,743.167985,58
109.66659,144,745.171747,57
77.75662,144,745.171782,41
76.55663,144,747.087349,41
90.02328,144,747.087386,47
86.973274,144,749.222141,47
86.746574,144,749.222176,47
87.79662,144,750.798405,47
79.09996,144,750.798445,42
80.09663,144,752.45893,43
82.533264,144,752.458969,44
85.99328,144,754.101848,46
87.17995,144,754.101916,46
87.79662,144,756.286318,46
77.23996,144,756.286351,41
79.09995,144,758.274515,42
97.74659,144,758.274549,51
93.70659,144,759.91216,50
78.48997,144,759.912215,42
81.79997,144,761.549037,43
87.676605,144,761.549109,46
86.5666,144,763.597787,46
96.26659,144,763.597821,51
95.81993,144,765.645277,50
99.94326,144,765.64531,52
99.68326,144,767.816918,52
117.06657,144,767.816952,62
119.293236,144,769.941562,62
90.90996,144,769.941594,48
88.853264,144,771.903371,47
98.41994,144,771.903404,51
100.58992,144,773.87996,52
99.17326,144,773.879992,52
100.0766,144,775.411645,52
110.94992,144,775.411715,58
111.10991,144,777.60663,58
119.54324,144,777.606663,62
114.55991,144,779.19095,60
100.93993,144,779.19099,53
101.48992,144,781.321416,53
107.08655,144,781.321449,57
105.75324,144,783.036183,56
76.876625,144,783.036232,41
77.82664,144,785.19274,41
89.313286,144,785.192774,47
88.436615,144,786.832019,47
83.566605,144,786.832062,44
90.22328,144,788.929662,47
75.1333,144,788.929696,40
74.859955,144,790.900043,40
86.283264,144,790.900076,46
87.35662,144,792.860877,46
86.78328,144,792.860911,46
86.249954,144,795.015977,46
80.10996,144,795.016011,42
79.056625,144,797.103232,42
96.87659,144,797.103268,51
97.04327,144,798.73788,52
79.119965,144,798.737926,42
78.32665,144,800.829761,42
85.839935,144,800.829795,46
87.44662,144,802.323768,46
100.18324,144,802.323839,53
99.2766,144,804.054039,52
101.05659,144,804.0541,53
95.71326,144,805.886811,50
119.87658,144,805.886857,62
118.74323,144,808.095902,62
87.903275,144,808.095935,47
91.996605,144,810.161187,48
92.1266,144,810.161221,48
94.986595,144,811.85531,50
101.87991,144,811.855371,53
97.45994,144,814.156393,51
108.24992,144,814.156428,56
110.1699,144,816.482463,58
116.48991,144,816.482498,61
119.09989,144,818.546438,62
96.51326,144,818.546474,51
101.639915,144,820.14253,53
108.50659,144,820.142594,57
109.506584,144,822.450292,57
76.17663,144,822.450326,41
77.04996,144,823.961137,41
90.24328,144,823.961197,47
89.83661,144,826.124546,47
86.82661,144,826.12458,46
88.68328,144,827.763685,47
81.516624,144,827.763763,43
79.59663,144,829.985235,42
86.40994,144,829.985268,46
86.506615,144,832.008246,46
87.32327,144,832.008279,46
90.33994,144,834.081593,47
79.736626,144,834.081628,42
78.10663,144,836.110029,42
97.43659,144,836.110064,51
97.16658,144,837.547757,52
79.916626,144,837.547821,42
81.35664,144,839.131681,43
86.866615,144,839.131748,46
87.9166,144,841.208792,46
98.6199,144,841.20883,52
97.729935,144,843.233461,51
101.526596,144,843.233494,53
99.0466,144,845.418911,52
116.08991,144,845.418944,60
113.55657,144,847.569021,60
91.47327,144,847.569059,48
91.9766,144,849.541598,48
100.10659,144,849.541634,53
97.00327,144,850.97763,51
99.33658,144,850.977671,53
102.1666,144,853.047698,53
110.38325,144,853.047732,58
111.39325,144,854.817326,58
117.94658,144,854.817394,62
118.949875,144,857.115399,62
101.23326,144,857.115434,53
99.13324,144,859.210646,53
111.94992,144,859.21068,58
107.20324,144,861.201617,57
76.39997,144,861.201652,41
74.83328,144,862.647298,40
90.86661,144,862.647341,48
88.47996,144,864.734207,47
85.65327,144,864.734241,46
88.78327,144,866.248178,46
77.566635,144,866.248258,42
81.479965,144,868.301299,43
87.686615,144,868.301333,46
86.05326,144,870.249334,46
86.016594,144,870.249367,46
87.70328,144,872.20458,46
78.61996,144,872.204616,42
79.71996,144,873.829408,42
97.72327,144,873.829484,51
